gene,f_statistic,p_value,mean_ALL,mean_CLL,mean_AML,mean_CML
AY029180,131.164305955639,2.6047173627839967e-71,0.3101253678526627,0.3944302688545316,0.4817462200842479,0.5685966201992922
AI698128,131.13589467775356,2.6846694874890497e-71,0.19850968597980148,0.2595365743176375,0.04771771808635038,0.05751948201010913
AB011116,130.95589415474456,3.2515967197511413e-71,0.40421426952432055,0.44551658127378313,0.4523246523703119,0.47326092318046914
M80927,130.33002250768118,6.333776342527907e-71,0.26695185907317515,0.15523489691879022,0.25915430800206524,0.6547214472016623
M81104,129.79899716123438,1.1159841886927049e-70,0.3251473614604238,0.1580168590586208,0.31285582118982935,0.22579768369364198
AB002438,129.5277150615829,1.4908664299944136e-70,0.240137974132192,0.0790599163440901,0.0755808734523444,0.11988980777908201
AB042278,129.36725789504348,1.7695804929855733e-70,0.755358097203281,0.7074030750914465,0.7564495945718965,0.6499833977499674
NM_001754,128.66036527000577,3.7678175758721614e-70,0.3265870362691103,0.2534104098294732,0.3586831470291902,0.3302199694999429
NM_004084,128.64488070159948,3.8307627260466007e-70,0.8406760737026503,0.6093602592306298,0.7778662246314932,0.972476907940798
BF966021,128.6444802763187,3.8324043662972e-70,0.07282382352576686,0.22434536267842173,0.09396899151090345,0.08056691141669137
NM_021727,127.49301010504558,1.315904287941775e-69,0.40502339675210824,0.3665592317088245,0.2742235327668575,0.23080157332642134
NM_018292,127.03376472622675,2.1541670266703027e-69,0.4263212404666691,0.4573477152656402,0.3380904080570904,0.2923619164976963
NM_080923,126.95490558146673,2.34453937314311e-69,0.24869646511463572,0.4101273875825013,0.2739340201326454,0.3205942185812217
AK024890,126.8695434856049,2.569660317650682e-69,0.2274249380138284,0.3009635825496057,0.18066002437228823,0.17166005586122357
AI479176,126.73396024899107,2.972593727172106e-69,0.22087980223682904,0.1308847209870941,0.30462641153731,0.3496081709515217
M13231,126.32983812819022,4.589879212309276e-69,0.3537585894756634,0.3461052335893052,0.4882002562168507,0.5897485211838125
BF983379,126.24305819833693,5.038910778135326e-69,0.3600990801981283,0.3283891800460937,0.39499553884397687,0.5701674652654071
NM_016303,126.20293983823423,5.261127307586258e-69,0.24315993992479334,0.12824412445117275,0.35369292854653955,0.37648292786853266
BF057073,126.08577435416412,5.967942708855661e-69,0.17030577111450973,0.1565051350785805,0.2834665141872888,0.19909494734087663
NM_021983,125.5429157860114,1.0706840205649107e-68,0.6542225873114866,0.7828521756180228,0.6357182400003946,0.5137374810008115
NM_002112,125.39673197599646,1.2533368443156446e-68,0.1445939887481648,0.21413673241996067,0.2559486955969598,0.41419808947762776
NM_018071,125.39444103877725,1.2564349920394925e-68,0.13231165894764313,0.13961081324098043,0.24936186654877338,0.18013758359606877
M27331,125.21962443438578,1.5169616665044851e-68,0.38135049601487064,0.3710979466259731,0.5305260856733712,0.6238779585028803
NM_004994,125.14605997747996,1.6421802091506259e-68,0.46738825743556567,0.3749121623703196,0.4381890732954448,0.7687871774961782
AA045184,125.13197223124169,1.6673162125893657e-68,0.4367503530320224,0.21684162180383504,0.2679903079766477,0.2263322268114534
NM_001785,125.10880371570912,1.709495721486001e-68,0.20309987427653967,0.2203492019227254,0.30071635807389646,0.6125608890555626
BC034471,124.59148430182314,2.9872986884126454e-68,0.266287211997332,0.17750776547718525,0.15621010274970584,0.20717249897330306
AI694073,124.54341480060174,3.1464266985621395e-68,0.1801605295756225,0.1234258977408454,0.14713097339249598,0.5609253409296967
NM_152891,124.4921234596185,3.325599139497566e-68,0.19493775424726925,0.1958886376083023,0.2127166074784002,0.41674295137094897
NM_000632,124.47086610890065,3.4028202226851902e-68,0.38599863077659124,0.4679759295680855,0.47471155748061167,0.656126903933148
AA564926,124.43988383537993,3.518598144919375e-68,0.13659492791406044,0.24011454999226808,0.2512447580637171,0.20690368436450185
AB037847,124.4228853141367,3.583788628986433e-68,0.41388273068250864,0.4120661792372853,0.36292070875140015,0.29361637317857087
R94644,124.42108764558704,3.5907531881445433e-68,0.15415187288100254,0.3746892629654976,0.3383243701534875,0.3875748729983041
AI743612,124.31173546301804,4.0409339549175624e-68,0.34514133027250615,0.2567855036082651,0.2653836912189244,0.25397701526797095
NM_004356,123.92376556956512,6.145757966669992e-68,0.6316804171565475,0.5986612341071986,0.5703683112845811,0.4961663096450095
M30894,123.27158646052897,1.2445972483273636e-67,0.3485937030567283,0.341226102933602,0.47555675029986566,0.5735952493756317
AL355743,122.8438224552289,1.9782101593885214e-67,0.17459795033183256,0.2629351928704398,0.3200268487406148,0.2938149155572404
M16768,122.51888482312299,2.8136410561402756e-67,0.3448254500404684,0.33428532954006757,0.4781379960912211,0.584944968306741
NM_000607,122.24772991039282,3.775948524179151e-67,0.23558296421700298,0.17360499366098142,0.2082604924225926,0.5330728020432384
AC004770,122.05338718321485,4.662727183489276e-67,0.3446820703785815,0.3145907026114343,0.2083785866934386,0.1559420134439025
D43968,121.97336271036134,5.085988534672673e-67,0.46882059387520914,0.3375710735121105,0.45046730884550146,0.3826387029054553
K03122,121.49028134951598,8.596351828570602e-67,0.21059416754410498,0.3507919539756413,0.2219770649875649,0.20978468760501512
NM_000074,121.07818024750891,1.3457220083438545e-66,0.13003927585028047,0.23021481304040445,0.13520328860715441,0.18593392759388275
BG327863,120.8685729611852,1.6905361304714377e-66,0.6162525021274565,0.5499580569470985,0.4276677518793118,0.7132624893687493
AA715041,120.7789632714721,1.8637679888954063e-66,0.4512004476689964,0.48994094799842514,0.40638435147847646,0.3416396296301553
AJ297586,120.72552502633108,1.975429068495919e-66,0.6188103943516355,0.7667532616023776,0.605320724125966,0.4933057115521542
NM_002414,120.56967771198177,2.3408570549953914e-66,0.7120726118120578,0.624157170454661,0.6983611032888584,0.5053875460181125
NM_000407,120.55463660371827,2.379526087851766e-66,0.08529799403793635,0.16773582186612776,0.18920764419819136,0.28333322383290116
NM_002000,120.26653327387265,3.2571004712336233e-66,0.1528709409213753,0.17392979940706038,0.1968054636472162,0.4570468244857566
N22859,120.07263764314457,4.023822530118321e-66,0.2526974565084648,0.24963939675613295,0.13722923730684858,0.1392702194104015
NM_007203,119.3652782504837,8.707710868420549e-66,0.509436036161053,0.5866479740364139,0.4231761022242591,0.3677977961163188
NM_006017,119.15455263405003,1.0961844276749152e-65,0.30520482051267434,0.11420111324370914,0.38907134446681474,0.19424599193599687
NM_000072,119.13402822351685,1.1210475624796247e-65,0.27037089004463283,0.3410925218198873,0.4319712301346578,0.42396907335103945
AI559701,118.50574452780565,2.2284847645163883e-65,0.26479057199535294,0.41188288844713183,0.37653950364455757,0.5624397930710816
AF085861,118.03960898100861,3.712438506823135e-65,0.1611504573628644,0.21471712000094328,0.06056086393254392,0.0483106948370331
NM_002145,117.60010688782127,6.009757768347947e-65,0.151312613693694,0.27671712681745425,0.33412540945539737,0.21794780374093115
AB017644,117.48738851701125,6.800530974425146e-65,0.46925434764953106,0.5881751461371088,0.6021221693213812,0.5561970139658728
AF026199,117.2007194692134,9.314074699190808e-65,0.24915823080670943,0.3381428479488137,0.25415951487561145,0.24140227222165397
NM_006237,116.67209640201843,1.6644006759913386e-64,0.3649585707275487,0.16807208593761877,0.21759875383271549,0.15488805500573893
AW966434,116.48080304494559,2.0538373213145592e-64,0.13441541185495745,0.19965510436565567,0.08846937464948759,0.07743480001023945
NM_022367,116.20440099433523,2.7833496144842515e-64,0.23883834950318306,0.3170215650324077,0.31375809795864595,0.4403895056524943
AW299226,115.73060815183395,4.6884465192154105e-64,0.23033807820580696,0.2707039372296021,0.38537303888844143,0.4218450202498325
BC000940,115.46189074622067,6.303427272597485e-64,0.3729135117262875,0.43357839098962553,0.39875490801111735,0.4080942183039909
NM_000480,114.90773875268702,1.1612229890651257e-63,0.3826678794116602,0.38675218405602857,0.40592807606732334,0.578430638756863
D84109,114.7646216916421,1.359868305702623e-63,0.05043506781130585,0.0472256106561254,0.1616529982830561,0.04739353697487087
M96651,114.65975614430094,1.5267297101819557e-63,0.04965039555847414,0.06409535640831016,0.15128298525169406,0.21554388287802076
NM_020689,114.54543227028662,1.732106951310243e-63,0.05697421917805038,0.07282458803761864,0.1702578107351691,0.19749173036841464
AA704766,114.49979719701408,1.8216225027650935e-63,0.4635432888881876,0.5037292230732834,0.4346155179845684,0.3783625177172728
BC006439,114.377811135712,2.0843287624369183e-63,0.35173267052602875,0.24925726527969047,0.29115906507066713,0.22900071272323297
BG236280,114.22218343265071,2.475329062059224e-63,0.25503643311628515,0.3462510627659061,0.3014467597471601,0.2718889335560244
BF513800,113.98710629160057,3.2097232490647505e-63,0.21630728307902097,0.33321192275874223,0.36321142976849924,0.32550055897513097
M69148,113.58809170532702,4.990315827595775e-63,0.3049761534523253,0.17584796350465043,0.24223009585348554,0.18591170515431918
AW182303,113.05836913531442,8.970978339414409e-63,0.14686532406170574,0.2241294150739783,0.13036274878355286,0.09748421973267268
AK022549,113.03935737380951,9.16193294557762e-63,0.4257006014979214,0.3155657164595298,0.44583734777187095,0.534703922133113
X52785,112.69180971546011,1.3467140463262004e-62,0.1543195523127247,0.18209799690337125,0.08196214990552647,0.06008748707989619
NM_002343,112.47886570124479,1.7054495170544743e-62,0.5983153149195084,0.36486531022095164,0.5430598170224736,0.8412432975547258
M77227,112.39117502741588,1.8797023371900773e-62,0.09074769944402197,0.07077757819832738,0.19913647065717358,0.14722051391334723
AI375919,111.82635679352508,3.519052304515573e-62,0.18296463876843042,0.15206715757742462,0.32170780922072406,0.25257056119830107
S55735,111.5227778945312,4.931124138567073e-62,0.3853637157862476,0.600005270724621,0.5352850659725035,0.46998520784599834
AF272379,111.09845522244719,7.905182989871524e-62,0.3060624028103204,0.3335934396408781,0.23318594262177844,0.18125882762116052
AW296309,110.94631329106112,9.363780390633566e-62,0.15691059772907803,0.2582902118076378,0.14355924310242393,0.13866970696768102
NM_000118,110.81648521577836,1.081994479271481e-61,0.3791806145374655,0.25146219804725817,0.32816869336459425,0.27922053219274034
AB051480,110.48600427431552,1.5635125481067646e-61,0.5441394368989751,0.6054044783366883,0.5492569087544303,0.541629849478256
NM_021780,110.23539098740258,2.067381181724806e-61,0.06825803296262431,0.1820435433389171,0.07724653389612901,0.10346819984531684
NM_139018,110.20862562513553,2.130009207130053e-61,0.2650399642757251,0.30714615319269994,0.39715685240257576,0.46162005288656366
AF026397,110.18394710036817,2.1894375831568597e-61,0.14626297676228756,0.14307462011821537,0.2945783512181229,0.16706222096501402
AW516789,109.84212982677434,3.2057814820465386e-61,0.3556689992205265,0.4052916118867287,0.45201043019266907,0.43431229716123537
NM_000224,109.7424640242353,3.582974124493646e-61,0.2338787625894087,0.2875806889830762,0.36179457964368367,0.2274673284832822
NM_020215,109.03474680533812,7.899563870257032e-61,0.22160094122641613,0.12165018273242416,0.09574669079514445,0.08728196402621824
AB013384,108.98495203048817,8.351850397082323e-61,0.34517374424554337,0.35840492994221956,0.22787961408727833,0.2585246283994165
AI742358,108.85409136387615,9.668070357401324e-61,0.3872640640090365,0.4538683384059602,0.3764720254791502,0.514426437228225
N31807,108.48544205591263,1.4604600788630685e-60,0.23959644912494296,0.2362395207150073,0.12077552054062894,0.1087667328727886
NM_007361,108.46506279409415,1.494161926106085e-60,0.24662792768090144,0.10830531885871028,0.12887390821643088,0.10901126932612694
NM_003202,108.44174812045311,1.5336750220459267e-60,0.575021352174632,0.6062190342804551,0.4832643929158667,0.441915106634761
AI346835,107.99662383038157,2.5250532082387373e-60,0.18054173513819732,0.1622830145139609,0.3148305545985003,0.22650655064471936
NM_002345,107.8033531166095,3.135874533735725e-60,0.054540632755085486,0.04166247027647143,0.14315723601125313,0.1891170383517653
BF245954,107.56271079348018,4.107396099990398e-60,0.148823935315579,0.25973857236625275,0.09446258261366765,0.06760332837354305
U19970,107.47737065361511,4.5201009167636557e-60,0.44832387573188254,0.2941377094400583,0.37216542771716643,0.7816233177517735
NM_015136,107.42766227875174,4.7793851954439016e-60,0.19648103189329966,0.1809899066692761,0.36133397108212056,0.1580882021225989
NM_002099,107.23641132913482,5.923771368410463e-60,0.1944701746704245,0.0793425335601868,0.2576742310431181,0.31056159847351006
M98399,107.04362589399176,7.355529963783685e-60,0.20907393394202559,0.2706714446463855,0.3902616711108717,0.4054500332405401
AA191576,106.83372226020411,9.3116153447665e-60,0.5678724477734041,0.5390052833134615,0.6230773053744424,0.562176818764487
BF593817,105.78574126062712,3.0274034387062954e-59,0.37291242027603977,0.32192709894245686,0.25173609952373494,0.32317026617915134
AF035321,105.72738679128899,3.2330967469983407e-59,0.17455823305639687,0.10398686918889799,0.24093247864917217,0.0889744195913853
AW137982,104.86278822996668,8.57138650072897e-59,0.14489719248910804,0.11660806650398027,0.2814371968014347,0.12910025943677092
AF005487,104.84948995178587,8.701025296311414e-59,0.28358056965880013,0.3532255082194721,0.2841865486883946,0.24306810885223798
NM_000717,104.41152804080059,1.4268846906937811e-58,0.19463337704949427,0.20614247933375943,0.18491550665421244,0.3956410358118456
BC003660,104.10637241454026,2.0146280985313293e-58,0.3007186585973196,0.193350612329327,0.33817212726895474,0.3703551604304203
AI700446,104.02863186076904,2.1997630962562686e-58,0.15890216484768402,0.1840544941693639,0.123776054936588,0.31423093222601467
AI798118,103.69778167099045,3.19848585566121e-58,0.413245418715641,0.31515811364861984,0.4152232516948351,0.34598988883717113
J04132,102.81992010070996,8.647675999279826e-58,0.3386832998740837,0.4497840844629183,0.30098609968382095,0.2568349257804627
AK021452,102.791509879095,8.930863211232739e-58,0.11524663047668515,0.07828578281408875,0.27861250975306945,0.180190637534441
NM_014326,102.3401919499647,1.490468639678796e-57,0.12769637665916408,0.15894564151477056,0.13482320916581653,0.32378975353961775
BE613133,102.20630762986026,1.735208773220272e-57,0.23531357331389408,0.29514747205728725,0.3283388912097953,0.3091373367365016
L34598,102.13149525618364,1.8891069078865658e-57,0.3225793798428473,0.2589810870682137,0.3566354577527436,0.3255331408838893
K01144,102.07789765411334,2.007705786223343e-57,0.7506767939947067,0.8550963703590103,0.7026178872770836,0.573716438786928
T71491,100.52350268335428,1.1776837717652594e-56,0.24394729369268714,0.23754702792954843,0.1684130832991393,0.072023646212941
NM_002462,100.10194151037616,1.9049493337482263e-56,0.4420910842477455,0.4243659337487402,0.3028704888596841,0.2669105519822171
BC031525,99.42140426833542,4.144541506050351e-56,0.1893638813517851,0.2927975346833342,0.20930910438067257,0.247538830998332
NM_002600,99.32722815790615,4.615688856402825e-56,0.5104697238004535,0.6579688220335964,0.48074573806055787,0.47220467793387044
W96225,99.15446340864888,5.623981451479098e-56,0.24484926662108766,0.3652630726873623,0.31549879305557516,0.22613609218320185
